"DATA_ATIVACAO";"NUN_NTC";"TIPO_OPERACAO";"PLANO";"COD_MOBILE";"MES_REFERENCIA";"VALIDO_COMISSAO";"VALOR_COMISSAO";"COD_IRREG";"ARQUIVO";"DATA_ESTORNO";"PENDENCIA";"VALOR_FRANQUIA";"SIMCARD";"COD_QUINZENA";"STATUS_GED";"NTC_ANTERIOR";"PLANO_ANTERIOR";"NUM_CHAMADO";"CONTRATO_EBT_NET";"CLASSIFICACAO_PGTO";"FRANQUIA_ANTERIOR";"VALOR_DELTA";"VALOR_FATOR";"DAT_DIGITALIZACAO";"DSC_NOME_PLANO";"NUM_FI"
"2023-11-01 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 125 MB";"CLRZ";"202311";"t";"254,67";"0";"FT_COMISSIONAMENTO";"";"OK";"84.89";"''";"P1";"AUDIO_CONEXAO";"";"";"";"322001101908";"ULTRA";"";"";"3";"";"BL 125M SINGLE/FONE AQS BS BWF PON FID";"170053293"
"2023-11-08 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 125 MB";"CLRZ";"202311";"t";"254,67";"0";"FT_COMISSIONAMENTO";"";"OK";"84.89";"''";"P1";"AUDIO_CONEXAO";"";"";"";"213001135221";"ULTRA";"";"";"3";"";"BL 125M SINGLE/FONE AQS BS BWF PON FID";"170053293"
"2023-11-08 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 500 MB";"CLRZ";"202311";"t";"314,7";"0";"FT_COMISSIONAMENTO";"";"OK";"104.9";"''";"P1";"AUDIO_CONEXAO";"";"";"";"089341570108";"ULTRA";"";"";"3";"";"BL 500M SINGLE OU C/ FONE FID";"170053293"
"2023-11-03 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 350 MB";"CLRZ";"202311";"t";"304,18";"0";"FT_COMISSIONAMENTO";"";"OK";"104.89";"''";"P1";"AUDIO_CONEXAO";"";"";"";"851001155148";"ULTRA";"";"";"2,9";"";"BL 350M SINGLE/FONE AQS BS BWF PON FID";"170053293"
"2023-11-03 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 350 MB";"CLRZ";"202311";"t";"304,18";"0";"FT_COMISSIONAMENTO";"";"OK";"104.89";"''";"P1";"AUDIO_CONEXAO";"";"";"";"851001155113";"ULTRA";"";"";"2,9";"";"BL 350M SINGLE/FONE AQS BS BWF PON FID";"170053293"
"2023-11-03 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 350 MB";"CLRZ";"202311";"t";"284,7";"0";"FT_COMISSIONAMENTO";"";"OK";"94.9";"''";"P1";"AUDIO_CONEXAO";"";"";"";"091380444580";"ULTRA";"";"";"3";"";"BL 350M SINGLE OU C/ FONE FID";"170053293"
"2023-04-28 00:00:00";"0";"ESTORNO REFERENTE 09/2023 P1";"VIRTUA 250 MB";"CLRZ";"202311";"t";"-285,33";"0";"INAD_1_60_OK";"";"OK";"0";"''";"P1";"AUDIO_CONEXAO";"";"";"";"089341537305";"ULTRA";"";"";"3,4";"";"BL 250M SINGLE OU C/ FONE BWF PON FID";"170053293"
"2023-11-14 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 300 MB";"CLRZ";"202311";"t";"391,21";"0";"FT_COMISSIONAMENTO";"";"OK";"134.9";"''";"P1";"AUDIO_CONEXAO";"";"";"";"088624791228";"ULTRA";"";"";"2,9";"";"BL 400M EMP PME CNPJ FID";"170053293"
"2023-11-14 00:00:00";"0";"FONE FIXO";"FALE ILIMITADO BRASIL TOTAL";"CLRZ";"202311";"t";"84";"0";"FT_COMISSIONAMENTO";"";"OK";"30";"''";"P1";"AUDIO_CONEXAO";"";"";"";"996375234708";"ULTRA";"";"";"2,8";"";"FONE ILIM BR TOTAL 04";"170046684"
"2023-06-16 00:00:00";"45988392453";"ESTORNO REFERENTE 09/2023 P1";"BONUS META PAP INDIRETO";"CLRZ";"202311";"t";"-13,18";"0";"MIGOUT_1_MOBILE_60_OK";"2023-09-11 00:00:00";"OK";"0";"''";"P1";"AUDIO_CONEXAO";"";"";"";"506001001451";"ULTRA";"";"";",5";"";"";"114063272"
"2023-08-02 00:00:00";"0";"ESTORNO";"VIRTUA 500 MB";"CLRZ";"202311";"t";"-157,34";"0";"CANCELAMENTO 120 DIAS";"";"OK";"0";"''";"P1";"AUDIO_CONEXAO";"";"";"";"334001014442";"ULTRA";"";"";"3";"";"BL 500M SINGLE/FONE AQS BS BWF PON FID";"170053293"
