DATA_ATIVACAO;NUN_NTC;TIPO_OPERACAO;PLANO;COD_MOBILE;MES_REFERENCIA;VALIDO_COMISSAO;VALOR_COMISSAO;COD_IRREG;ARQUIVO;DATA_ESTORNO;PENDENCIA;VALOR_FRANQUIA;SIMCARD;COD_QUINZENA;STATUS_GED;NTC_ANTERIOR;PLANO_ANTERIOR;NUM_CHAMADO;CONTRATO_EBT_NET;CLASSIFICACAO_PGTO;FRANQUIA_ANTERIOR;VALOR_DELTA;VALOR_FATOR;DAT_DIGITALIZACAO;DSC_NOME_PLANO;NUM_FI
07/03/2023 00:00;0;ESTORNO;VIRTUA 125 MB;CLRZ;202306;t;-254,67;0;FRAUDE;;OK;0;'';P1;AUDIO_CONEXAO;;;;996375128720;ULTRA;;;3;;BL 125M AQS BS FID;170032096
09/02/2023 00:00;0;ESTORNO;VIRTUA 250 MB;CLRZ;202306;t;-157,35;0;CANCELAMENTO 120 DIAS;;OK;0;'';P1;AUDIO_CONEXAO;;;;363002600574;ULTRA;;;3;;BL 250M SINGLE OU C/ FONE FID;170032096
12/06/2023 00:00;0;FONE FIXO;FALE ILIMITADO BRASIL;CLRZ;202306;t;56;0;FT_COMISSIONAMENTO;;OK;20;'';P1;AUDIO_CONEXAO;;;;749001445961;ULTRA;;;2,8;;EMPRESAS PON BWF;170030009
23/05/2023 00:00;0;ESTORNO;FALE ILIMITADO BRASIL TOTAL;CLRZ;202306;t;-102;0;CANCELAMENTO 30 DIAS;;OK;0;'';P1;AUDIO_CONEXAO;;;;213001113333;ULTRA;;;3,4;;FONE ILIM BR TOT BWF PON 30.00;170030009
05/06/2023 00:00;0;COMISSOES ADICIONAIS;PLUGIN COMBO MULTI UR;CLRZ;202306;t;36,71;0;PLUGIN COMBO MULTI UR;;OK;104.9;'';P1;;;;;278001785735;ULTRA;;;0,35;;VIRTUA 350 MB;170032096
14/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202306;t;304,21;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;749001446631;ULTRA;;;2,9;;BL 250M SINGLE OU C/ FONE BWF PON FID;170032096
01/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 500 MB;CLRZ;202306;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;570001044037;ULTRA;;;3;;BL 500M SINGLE OU C/ FONE BWF PON FID;170032096
06/06/2023 00:00;0;TV;TV NET PME;CLRZ;202306;t;304,5;0;FT_COMISSIONAMENTO;;OK;105;'';P1;AUDIO_CONEXAO;;;;749001187423;ULTRA;;;2,9;;PLUS HD EMP PME 3P/4P FID;170032096
10/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 500 MB;CLRZ;202306;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;570001044029;ULTRA;;;3;;BL 500M SINGLE OU C/ FONE BWF PON FID;170032096
02/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 500 MB;CLRZ;202306;t;314,67;0;FT_COMISSIONAMENTO;;OK;104.89;'';P1;AUDIO_CONEXAO;;;;89341544069;ULTRA;;;3;;BL 500M SINGLE/FONE AQS BS BWF PON FID;170032096
03/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 500 MB;CLRZ;202306;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;89341544115;ULTRA;;;3;;BL 500M SINGLE OU C/ FONE FID;170032096
02/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 125 MB;CLRZ;202306;t;246,21;0;FT_COMISSIONAMENTO;;OK;84.9;'';P1;AUDIO_CONEXAO;;;;363002648372;ULTRA;;;2,9;;BL 125M COMBINADO FID;170032096
07/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 125 MB;CLRZ;202306;t;246,21;0;FT_COMISSIONAMENTO;;OK;84.9;'';P1;AUDIO_CONEXAO;;;;996375168942;ULTRA;;;2,9;;BL 125M SINGLE OU C/ FONE FID;170032096
07/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 350 MB;CLRZ;202306;t;304,21;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;996375168977;ULTRA;;;2,9;;BL 350M COMBINADO FID;170032096
