"DATA_ATIVACAO";"NUN_NTC";"TIPO_OPERACAO";"PLANO";"COD_MOBILE";"MES_REFERENCIA";"VALIDO_COMISSAO";"VALOR_COMISSAO";"COD_IRREG";"ARQUIVO";"DATA_ESTORNO";"PENDENCIA";"VALOR_FRANQUIA";"SIMCARD";"COD_QUINZENA";"STATUS_GED";"NTC_ANTERIOR";"PLANO_ANTERIOR";"NUM_CHAMADO";"CONTRATO_EBT_NET";"CLASSIFICACAO_PGTO";"FRANQUIA_ANTERIOR";"VALOR_DELTA";"VALOR_FATOR";"DAT_DIGITALIZACAO";"DSC_NOME_PLANO"
"2023-03-07 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 250 MB";"CLRZ";"202303";"t";"314,7";"0";"FT_COMISSIONAMENTO";"";"OK";"104.9";"''";"P1";"AUDIO_CONEXAO";"";"";"";"086366705165";"PREMIUM";"";"";"3";"";"BL 250M SINGLE OU C/ FONE BWF PON FID"
"2023-03-07 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 250 MB";"CLRZ";"202303";"t";"314,7";"0";"FT_COMISSIONAMENTO";"";"OK";"104.9";"''";"P1";"AUDIO_CONEXAO";"";"";"";"203001327800";"PREMIUM";"";"";"3";"";"BL 250M SINGLE OU C/ FONE BWF PON FID"
"2023-03-14 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 125 MB";"CLRZ";"202303";"t";"254,7";"0";"FT_COMISSIONAMENTO";"";"OK";"84.9";"''";"P1";"AUDIO_CONEXAO";"";"";"";"996375133642";"PREMIUM";"";"";"3";"";"BL 125M SINGLE OU C/ FONE FID"
"2023-03-11 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 250 MB";"CLRZ";"202303";"t";"314,7";"0";"FT_COMISSIONAMENTO";"";"OK";"104.9";"''";"P1";"AUDIO_CONEXAO";"";"";"";"088624608911";"PREMIUM";"";"";"3";"";"BL 250M SINGLE OU C/ FONE FID"
"2022-11-25 00:00:00";"0";"ESTORNO";"VIRTUA 250 MB";"CLRZ";"202303";"t";"-149,85";"0";"CANCELAMENTO 120 DIAS";"";"OK";"0";"''";"P1";"AUDIO_CONEXAO";"";"";"";"091380362657";"PREMIUM";"";"";"3";"";"BL 250M SINGLE OU C/ FONE FID"
"2023-03-02 00:00:00";"0";"FONE FIXO";"FALE ILIMITADO BRASIL TOTAL";"CLRZ";"202303";"t";"90";"0";"FT_COMISSIONAMENTO";"";"OK";"30";"''";"P1";"AUDIO_CONEXAO";"";"";"";"996375040008";"PREMIUM";"";"";"3";"";"FONE ILIM BR TOTAL 30.00"
"2023-03-03 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 250 MB";"CLRZ";"202303";"t";"314,7";"0";"FT_COMISSIONAMENTO";"";"OK";"104.9";"''";"P1";"AUDIO_CONEXAO";"";"";"";"379001238018";"PREMIUM";"";"";"3";"";"BL 250M SINGLE OU C/ FONE BWF PON FID"
"2023-03-03 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 50 MB";"CLRZ";"202303";"t";"165";"0";"FT_COMISSIONAMENTO";"";"OK";"55";"''";"P1";"AUDIO_CONEXAO";"";"";"";"093301450352";"PREMIUM";"";"";"3";"";"BL 50M SINGLE OU COM VOZ PAP FID"
"2023-03-06 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 250 MB";"CLRZ";"202303";"t";"314,7";"0";"FT_COMISSIONAMENTO";"";"OK";"104.9";"''";"P1";"AUDIO_CONEXAO";"";"";"";"088624603871";"PREMIUM";"";"";"3";"";"BL 250M SINGLE OU C/ FONE FID"
"2023-03-08 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 500 MB";"CLRZ";"202303";"t";"314,7";"0";"FT_COMISSIONAMENTO";"";"OK";"104.9";"''";"P1";"AUDIO_CONEXAO";"";"";"";"570001041941";"PREMIUM";"";"";"3";"";"BL 500M SINGLE OU C/ FONE BWF PON FID"
"2023-03-11 00:00:00";"0";"TV";"CLARO TV MAIS BOX";"CLRZ";"202303";"t";"314,7";"0";"FT_COMISSIONAMENTO";"";"OK";"104.9";"''";"P1";"AUDIO_CONEXAO";"";"";"";"749001430549";"PREMIUM";"";"";"3";"";"CLARO STREAMING HD TVMAIS TOP VOZ STX"
"2023-03-02 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 250 MB";"CLRZ";"202303";"t";"314,7";"0";"FT_COMISSIONAMENTO";"";"OK";"104.9";"''";"P1";"AUDIO_CONEXAO";"";"";"";"086366701615";"PREMIUM";"";"";"3";"";"BL 250M SINGLE OU C/ FONE BWF PON FID"
"2023-03-07 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 500 MB";"CLRZ";"202303";"t";"374,7";"0";"FT_COMISSIONAMENTO";"";"OK";"124.9";"''";"P1";"AUDIO_CONEXAO";"";"";"";"749001429443";"PREMIUM";"";"";"3";"";"BL 500M SINGLE OU C/ FONE BWF PON FID"
"2023-03-07 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 250 MB";"CLRZ";"202303";"t";"314,7";"0";"FT_COMISSIONAMENTO";"";"OK";"104.9";"''";"P1";"AUDIO_CONEXAO";"";"";"";"749001429907";"PREMIUM";"";"";"3";"";"BL 250M SINGLE OU C/ FONE BWF PON FID"
"2023-03-06 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 250 MB";"CLRZ";"202303";"t";"314,7";"0";"FT_COMISSIONAMENTO";"";"OK";"104.9";"''";"P1";"AUDIO_CONEXAO";"";"";"";"749001429109";"PREMIUM";"";"";"3";"";"BL 250M SINGLE OU C/ FONE BWF PON FID"
"2023-01-27 00:00:00";"0";"COMISSOES ADICIONAIS";"BONUS TV";"CLRZ";"202303";"t";"52,45";"0";"BONUS TV";"";"OK";"104.9";"''";"P1";"";"";"";"";"021187013159";"PREMIUM";"";"";",5";"";"CLARO TV MAIS BOX"
"2023-01-31 00:00:00";"0";"COMISSOES ADICIONAIS";"BONUS TV";"CLRZ";"202303";"t";"52,45";"0";"BONUS TV";"";"OK";"104.9";"''";"P1";"";"";"";"";"021187030720";"PREMIUM";"";"";",5";"";"CLARO TV MAIS BOX"
"2023-03-14 00:00:00";"0";"COMISSOES ADICIONAIS";"BONUS TV";"CLRZ";"202303";"t";"52,45";"0";"BONUS TV";"";"OK";"104.9";"''";"P1";"";"";"";"";"086366712030";"PREMIUM";"";"";",5";"";"CLARO TV MAIS BOX"
"2023-03-03 00:00:00";"0";"COMISSOES ADICIONAIS";"BONUS TV";"CLRZ";"202303";"t";"52,45";"0";"BONUS TV";"";"OK";"104.9";"''";"P1";"";"";"";"";"088624601810";"PREMIUM";"";"";",5";"";"CLARO TV MAIS BOX"
"2023-03-04 00:00:00";"0";"COMISSOES ADICIONAIS";"BONUS TV";"CLRZ";"202303";"t";"52,45";"0";"BONUS TV";"";"OK";"104.9";"''";"P1";"";"";"";"";"089341527199";"PREMIUM";"";"";",5";"";"CLARO TV MAIS BOX"
"2023-03-04 00:00:00";"0";"COMISSOES ADICIONAIS";"BONUS TV";"CLRZ";"202303";"t";"52,45";"0";"BONUS TV";"";"OK";"104.9";"''";"P1";"";"";"";"";"091380389776";"PREMIUM";"";"";",5";"";"CLARO TV MAIS BOX"
"2023-03-11 00:00:00";"0";"COMISSOES ADICIONAIS";"BONUS TV";"CLRZ";"202303";"t";"52,45";"0";"BONUS TV";"";"OK";"104.9";"''";"P1";"";"";"";"";"749001430549";"PREMIUM";"";"";",5";"";"CLARO TV MAIS BOX"
"2023-03-01 00:00:00";"0";"COMISSOES ADICIONAIS";"BONUS TV";"CLRZ";"202303";"t";"52,45";"0";"BONUS TV";"";"OK";"104.9";"''";"P1";"";"";"";"";"996375125950";"PREMIUM";"";"";",5";"";"CLARO TV MAIS BOX"
"2023-03-08 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 125 MB";"CLRZ";"202303";"t";"254,7";"0";"FT_COMISSIONAMENTO";"";"OK";"84.9";"''";"P1";"AUDIO_CONEXAO";"";"";"";"088624599750";"PREMIUM";"";"";"3";"";"BL 125M SINGLE OU C/ FONE BWF PON FID"
"2023-03-04 00:00:00";"0";"TV";"CLARO TV MAIS BOX";"CLRZ";"202303";"t";"314,7";"0";"FT_COMISSIONAMENTO";"";"OK";"104.9";"''";"P1";"AUDIO_CONEXAO";"";"";"";"091380389776";"PREMIUM";"";"";"3";"";"CLARO STREAMING HD TVMAIS TOP VOZ STX"
"2023-03-04 00:00:00";"0";"TV";"CLARO TV MAIS BOX";"CLRZ";"202303";"t";"314,7";"0";"FT_COMISSIONAMENTO";"";"OK";"104.9";"''";"P1";"AUDIO_CONEXAO";"";"";"";"089341527199";"PREMIUM";"";"";"3";"";"CLARO STREAMING HD TVMAIS TOP VOZ STX"
"2023-03-10 00:00:00";"0";"COMISSOES ADICIONAIS";"BONUS TV";"CLRZ";"202303";"t";"52,45";"0";"BONUS TV";"";"OK";"104.9";"''";"P1";"";"";"";"";"996375129580";"PREMIUM";"";"";",5";"";"CLARO TV MAIS BOX"
"2023-03-01 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 500 MB";"CLRZ";"202303";"t";"314,7";"0";"FT_COMISSIONAMENTO";"";"OK";"104.9";"''";"P1";"AUDIO_CONEXAO";"";"";"";"570001041615";"PREMIUM";"";"";"3";"";"BL 500M SINGLE OU C/ FONE BWF PON FID"
"2023-03-01 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 350 MB";"CLRZ";"202303";"t";"314,7";"0";"FT_COMISSIONAMENTO";"";"OK";"104.9";"''";"P1";"AUDIO_CONEXAO";"";"";"";"996375125950";"PREMIUM";"";"";"3";"";"BL 350M COMBINADO FID"
"2023-03-01 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 250 MB";"CLRZ";"202303";"t";"419,7";"0";"FT_COMISSIONAMENTO";"";"OK";"139.9";"''";"P1";"AUDIO_CONEXAO";"";"";"";"996375128053";"PREMIUM";"";"";"3";"";"BL 250M NETFLIX FID"
"2023-03-01 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 250 MB";"CLRZ";"202303";"t";"314,7";"0";"FT_COMISSIONAMENTO";"";"OK";"104.9";"''";"P1";"AUDIO_CONEXAO";"";"";"";"093301450107";"PREMIUM";"";"";"3";"";"BL 250M SINGLE OU C/ FONE FID"
"2023-03-07 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 125 MB";"CLRZ";"202303";"t";"254,7";"0";"FT_COMISSIONAMENTO";"";"OK";"84.9";"''";"P1";"AUDIO_CONEXAO";"";"";"";"086366704908";"PREMIUM";"";"";"3";"";"BL 125M SINGLE OU C/ FONE FID"
